name,recclass,mass,fall,year,reclat,reclong
Bingera,Iron IIAB,10841,Found,1880,-29.883330,150.566670
Andhara,Stone-uncl,2700,Fell,1880,26.583330,85.566670
Lexington County,Iron IAB-MG,4760,Found,1880,34.000000,-81.250000
Colfax,Iron IAB-ung,2300,Found,1880,35.300000,-81.733330
Ivanpah,Iron IIIAB,58000,Found,1880,35.333330,-115.316670
Veramin,Mesosiderite-B2,54000,Fell,1880,35.333330,51.633330
Takenouchi,H5,720,Fell,1880,35.383330,134.900000
Greenbrier County,Iron IIIAB,5000,Found,1880,37.833330,-80.316670
Eagle Station,Pallasite PES,36000,Found,1880,38.616670,-84.966670
Ratyn,Stone-uncl,910,Fell,1880,52.200000,17.983330
Makarewa,L6,2300,Found,1879,-46.316670,168.400000
Nogoya,CM2,4000,Fell,1879,-32.366670,-59.833330
Tenham,L6,160000,Fell,1879,-25.733330,142.950000
Itapicuru-Mirim,H5,2024,Fell,1879,-3.400000,-44.333330
Kalumbi,L6,4500,Fell,1879,17.833330,73.983330
Tomatlan,H6,900,Fell,1879,20.166670,-105.216670
Dalton,Iron IIIAB,53000,Found,1879,34.800000,-84.983330
Lick Creek,Iron IIAB,1240,Found,1879,35.666670,-80.250000
Densmore (1879),L6,37200,Found,1879,39.650000,-99.683330
Estherville,Mesosiderite-A3/4,320000,Fell,1879,43.416670,-94.833330
La Bécasse,L6,2800,Fell,1879,47.083330,1.750000
Gnadenfrei,H5,1750,Fell,1879,50.666670,16.766670
La Charca,OC,399,Fell,1878,20.666670,-101.283330
Haraiya,Eucrite-mmict,1000,Fell,1878,26.800000,82.533330
Dandapur,L6,5650,Fell,1878,26.916670,83.966670
Bluff (a),L5,153300,Found,1878,29.878610,-96.872220
York (iron),Iron IIIAB,835,Found,1878,40.750000,-97.500000
Tieschitz,H/L3.6,28000,Fell,1878,49.600000,17.116670
Rakovka,L6,9000,Fell,1878,52.983330,37.033330
Mern,L6,4000,Fell,1878,55.050000,12.066670
Cronstad,H5,3650,Fell,1877,-27.700000,27.300000
Casey County,Iron IAB-MG,723,Found,1877,37.250000,-85.000000
Cynthiana,L/LL4,6000,Fell,1877,38.400000,-84.250000
Warrenton,CO3.7,1600,Fell,1877,38.683330,-91.150000
Soko-Banja,LL4,80000,Fell,1877,43.666670,21.866670
Mantos Blancos,Iron IVA,10300,Found,1876,-23.450000,-70.116670
Judesegeri,H6,680,Fell,1876,12.850000,76.800000
Babb's Mill (Blake's Iron),Iron ungrouped,136000,Found,1876,36.300000,-82.883330
Vavilovka,LL6,1932,Fell,1876,46.150000,32.833330
Rowton,Iron IIIAB,3500,Fell,1876,52.766670,-2.516670
Ställdalen,H5,34000,Fell,1876,59.933330,14.950000
Yardea,Iron IAB-MG,3290,Found,1875,-32.450000,135.550000
Santa Catharina,Iron IAB-ung,7e+06,Found,1875,-26.216670,-48.600000
Serrania de Varas,Iron IVA,1500,Found,1875,-24.550000,-69.066670
Mejillones,Iron IIAB,14830,Found,1875,-23.100000,-70.500000
North Chile,Iron IIAB,300000,Found,1875,-23.000000,-69.000000
Sitathali,H5,1600,Fell,1875,20.916670,82.583330
Feid Chair,H4,380,Fell,1875,36.883330,8.450000
Canyon City,Iron IIIAB,8600,Found,1875,40.900000,-123.100000
Homestead,L5,230000,Fell,1875,41.800000,-91.866670
Mornans,H5,1300,Fell,1875,44.600000,5.133330
Zsadany,H5,552,Fell,1875,46.933330,21.500000
Coolac,Iron IAB-MG,19280,Found,1874,-34.966670,148.125000
Cachiyuyal,Iron IIIE,2500,Found,1874,-25.000000,-69.500000
Castalia,H5,7300,Fell,1874,36.083330,-78.066670
Butler,Iron ungrouped,41000,Found,1874,38.300000,-94.366670
Kerilis,H5,5000,Fell,1874,48.400000,-3.300000
Sevrukovo,L5,101000,Fell,1874,50.616670,36.600000
Santa Barbara,L4,400,Fell,1873,-29.200000,-51.866670
Khairpur,EL6,13600,Fell,1873,29.533330,72.300000
Jhung,L5,5900,Fell,1873,31.300000,72.383330
Chulafinnee,Iron IIIAB,16220,Found,1873,33.500000,-85.666670
Duel Hill (1873),Iron IAB-MG,11300,Found,1873,35.850000,-82.700000
Aleppo,L6,3200,Fell,1873,36.233330,37.133330
Waconda,L6,50000,Found,1873,39.333330,-98.166670
Virba,L6,3600,Fell,1873,43.533330,22.633330
Ssyromolotovo,Iron IIIAB,217000,Found,1873,58.616670,98.933330
Santa Apolonia,Iron IIIAB,1.316e+06,Found,1872,19.216670,-98.300000
Orvinio,H6,3400,Fell,1872,42.133330,12.933330
Lancé,CO3.5,51700,Fell,1872,47.700000,1.066670
Nenntmannsdorf,Iron IIAB,12500,Found,1872,50.966670,13.950000
Tennasilm,L4,28500,Fell,1872,58.033330,26.950000
Iquique,Iron IVB,12500,Found,1871,-20.183330,-69.733330
Bandong,LL6,11500,Fell,1871,-6.916670,107.600000
Cuba,Iron IAB?,1500,Found,1871,22.000000,-80.000000
Roda,Diogenite,400,Fell,1871,42.300000,0.550000
Laborel,H5,3833,Fell,1871,44.283330,5.583330
Searsmont,H5,5400,Fell,1871,44.366670,-69.200000
Ilimaes (iron),Iron IIIAB,51700,Found,1870,-26.000000,-70.000000
Nedagolla,Iron ungrouped,4500,Fell,1870,18.683330,83.483330
McKinney,L4,150000,Found,1870,33.183330,-96.716670
Cabezo de Mayo,L/LL6,25000,Fell,1870,37.983330,-1.166670
Cincinnati,Iron IIAB,1500,Found,1870,39.116670,-84.500000
Ibbenbüren,Diogenite,2000,Fell,1870,52.283330,7.700000
Caperr,Iron IIIAB,113900,Found,1869,-45.283330,-70.483330
Angra dos Reis (stone),Angrite,1500,Fell,1869,-22.966670,-44.316670
Tjabe,H6,20000,Fell,1869,-7.083330,111.533330
Staunton,Iron IIIE,43500,Found,1869,38.216670,-79.050000
Shingle Springs,Iron ungrouped,39000,Found,1869,38.666670,-120.933330
Salt Lake City,H5,875,Found,1869,40.916670,-111.666670
Kernouve,H6,80000,Fell,1869,48.116670,-3.083330
Krähenberg,LL5,16500,Fell,1869,49.326940,7.464720
Iron Creek,Iron IIIAB,175000,Found,1869,53.000000,-112.000000
Hessle,H5,20000,Fell,1869,59.850000,17.666670
Pevensey,LL5,4300,Found,1868,-34.783330,144.666670
Daniel's Kuil,EL6,1064,Fell,1868,-28.200000,24.566670
San Francisco del Mezquital,Iron IIAB,7500,Found,1868,23.483330,-104.366670
Goalpara,Ureilite,2700,Found,1868,26.166670,90.600000
Moti-ka-nagla,H6,1500,Fell,1868,26.833330,77.333330
Lodran,Lodranite,1000,Fell,1868,29.533330,71.800000
Losttown,Iron IID,3000,Found,1868,34.250000,-84.500000
Danville,L6,2000,Fell,1868,34.400000,-87.066670
Frankfort (stone),Howardite,650,Fell,1868,34.483330,-87.833330
Mount Vernon,Pallasite PMG,159000,Found,1868,36.933330,-87.400000
Sauguis,L6,4000,Fell,1868,43.150000,-0.850000
Motta di Conti,H4,9150,Fell,1868,45.200000,8.500000
Slavetic,H5,1708,Fell,1868,45.683330,15.600000
Ornans,CO3.4,6000,Fell,1868,47.116670,6.150000
Pultusk,H5,250000,Fell,1868,52.766670,21.266670
Cacaria,Iron IIIAB,41400,Found,1867,24.500000,-104.800000
Casas Grandes,Iron IIIAB,1.545e+06,Found,1867,30.400000,-107.800000
Auburn,Iron IIG,3630,Found,1867,32.633330,-85.500000
Tadjera,L5,9000,Fell,1867,36.183330,5.416670
Scottsville,Iron IIAB,10000,Found,1867,36.766670,-86.166670
Otomi,H,6510,Fell,1867,38.400000,140.350000
Juncal,Iron IIIAB,104000,Found,1866,-26.000000,-69.250000
Udipi,H5,3600,Fell,1866,13.483330,74.783330
Pokhra,H5,350,Fell,1866,26.716670,82.666670
Sone,H5,17100,Fell,1866,35.166670,135.333330
Frankfort (iron),Iron IIIAB,10900,Found,1866,38.200000,-84.833330
Bear Creek,Iron IIIAB,227000,Found,1866,39.600000,-105.300000
Cangas de Onis,H5,34000,Fell,1866,43.383330,-5.150000
St. Mesmin,LL6,8300,Fell,1866,48.450000,3.933330
Knyahinya,L/LL5,500000,Fell,1866,48.900000,22.400000
Muddoor,L5,4400,Fell,1865,12.633330,77.016670
Gopalpur,H6,1600,Fell,1865,24.233330,89.050000
Shergotty,Martian (shergottite),5000,Fell,1865,24.550000,84.833330
Supuhee,H6,7235,Fell,1865,26.716670,84.216670
Aumale,L6,50000,Fell,1865,36.166670,3.666670
Vernon County,H6,1500,Fell,1865,43.500000,-91.166670
Dundrum,H5,2270,Fell,1865,52.550000,-8.033330
Tamentit,Iron IIIAB,510000,Found,1864,27.716670,-0.250000
Orgueil,CI1,14000,Fell,1864,43.883330,1.383330
Dolgovoli,L6,1600,Fell,1864,50.750000,25.300000
Nerft,L6,10250,Fell,1864,56.500000,21.500000
Wairarapa Valley,H6,6000,Found,1863,-41.316670,175.133330
Copiapo,Iron IAB-MG,20000,Found,1863,-27.300000,-70.400000
Wabar,Iron IIIAB,2.55e+06,Found,1863,21.499720,50.472220
Manbhoom,LL6,1700,Fell,1863,23.050000,86.700000
Pulsora,H5,560,Fell,1863,23.366670,75.183330
Shytal,L6,3200,Fell,1863,24.333330,90.166670
Bacubirito,Iron ungrouped,2.2e+07,Found,1863,26.200000,-107.833330
Smith's Mountain,Iron IIIAB,5000,Found,1863,36.416670,-80.000000
St. Francois County,Iron IC,3600,Found,1863,37.750000,-90.500000
Russel Gulch,Iron IIIAB,13200,Found,1863,39.800000,-105.500000
Tomhannock Creek,H5,1500,Found,1863,42.883330,-73.600000
Buschhof,L6,5000,Fell,1863,46.450000,25.783330
Tourinnes-la-Grosse,L6,14500,Fell,1863,50.783330,4.766670
Obernkirchen,Iron IVA,41000,Found,1863,52.266670,9.100000
Pillistfer,EL6,23250,Fell,1863,58.666670,25.733330
Kokomo,Iron IVB,1800,Found,1862,40.483330,-86.366670
Menow,H4,10500,Fell,1862,53.183330,13.150000
Lutschaunig's Stone,L6,100000,Found,1861,-27.000000,-70.000000
Vaca Muerta,Mesosiderite-A1,3.828e+06,Found,1861,-25.750000,-70.500000
Butsura,H6,29000,Fell,1861,27.083330,84.083330
Cañellas,H4,945,Fell,1861,41.250000,1.666670
Grosnaja,CV3,3500,Fell,1861,43.666670,45.383330
Victoria West,Iron IAB-sHL,2950,Found,1860,-31.700000,23.750000
Kheragur,L6,450,Fell,1860,26.950000,77.883330
Dhurmsala,LL6,32000,Fell,1860,32.233330,76.466670
Cleveland,Iron IIIAB,115000,Found,1860,34.883330,-84.783330
Coopertown,Iron IIIE,16800,Found,1860,36.433330,-87.000000
Marshall County,Iron IIIAB,6800,Found,1860,37.000000,-88.250000
La Grange,Iron IVA,50800,Found,1860,38.400000,-85.366670
New Concord,L6,230000,Fell,1860,40.000000,-81.766670
Alessandria,H5,908,Fell,1860,44.883330,8.750000
Pampanga,L5,10500,Fell,1859,15.083330,120.700000
Tombigbee River,Iron IIG,43000,Found,1859,32.233330,-88.200000
Harrison County,L6,680,Fell,1859,38.250000,-86.166670
Beuste,L5,2000,Fell,1859,43.216670,-0.233330
Joel's Iron,Iron IIIAB,1300,Found,1858,-24.000000,-69.000000
Molina,H5,144000,Fell,1858,38.116670,-1.166670
Augusta County,Iron IIIAB,76000,Found,1858,38.166670,-79.083330
Wooster,Iron IAB-sLL,22700,Found,1858,40.766670,-81.950000
Ausson,L5,50000,Fell,1858,43.083330,0.583330
Trenton,Iron IIIAB,505000,Found,1858,43.366670,-88.133330
Kakowa,L6,577,Fell,1858,45.133330,21.666670
Parnallee,LL3.6,77600,Fell,1857,9.233330,78.350000
Heredia,H5,1000,Fell,1857,10.000000,-84.100000
Quenggouk,H4,6045,Fell,1857,17.766670,95.183330
Locust Grove,Iron IIAB,10000,Found,1857,33.333330,-84.100000
Laurens County,Iron ungrouped,2150,Found,1857,34.500000,-82.033330
Mincy,Mesosiderite-B4,89400,Found,1857,36.550000,-93.100000
Stavropol,L6,1500,Fell,1857,45.050000,41.983330
Ohaba,H5,16250,Fell,1857,46.066670,23.583330
Kaba,CV3,3000,Fell,1857,47.350000,21.300000
Denton County,Iron IIIAB,5400,Found,1856,33.000000,-97.000000
Nelson County,Iron IIIF,73030,Found,1856,37.750000,-85.500000
Fort Pierre,Iron IIIAB,15900,Found,1856,44.350000,-100.383330
Trenzano,H3/4,11800,Fell,1856,45.466670,10.000000
Hainholz,Mesosiderite-A4,16500,Found,1856,52.283330,8.916670
Narraburra,Iron IIIAB,32200,Found,1855,-34.250000,147.700000
Orange River (iron),Iron IIIAB,148800,Found,1855,-30.000000,25.000000
Barranca Blanca,Iron IIE-an,12000,Found,1855,-28.083330,-69.333330
Sabetmahet,H5,1250,Fell,1855,27.433330,82.083330
Petersburg,Eucrite-pmict,1800,Fell,1855,35.300000,-86.633330
St. Denis Westrem,L6,700,Fell,1855,51.050000,3.750000
Bremervörde,H/L3.9,7250,Fell,1855,53.400000,9.100000
Oesel,L6,6000,Fell,1855,58.500000,23.000000
Cranbourne,Iron IAB-MG,8.6e+06,Found,1854,-38.100000,145.300000
Duel Hill (1854),Iron IVA,21800,Found,1854,35.850000,-82.700000
Emmitsburg,Iron IIIAB?,450,Found,1854,39.716670,-77.300000
Madoc,Iron IIIAB,168000,Found,1854,44.500000,-77.466670
Sarepta,Iron IAB-MG,14000,Found,1854,48.483330,44.816670
Linum,L6,1862,Fell,1854,52.750000,12.900000
Verkhne Udinsk,Iron IIIAB,18000,Found,1854,54.766670,113.983330
Duruma,L6,577,Fell,1853,-4.000000,39.500000
Segowlie,LL6,6930,Fell,1853,26.750000,84.783330
Union County,Iron IC,6800,Found,1853,34.750000,-84.000000
Tazewell,Iron IAB-sLH,27000,Found,1853,36.433330,-83.750000
Girgenti,L6,18000,Fell,1853,37.316670,13.566670
Yatoor,H5,13600,Fell,1852,14.300000,79.766670
Rodeo,Iron IID,44000,Found,1852,25.333330,-104.666670
Bustee,Aubrite,1500,Fell,1852,26.783330,82.833330
Chupaderos,Iron IIIAB,2.43e+07,Found,1852,27.000000,-105.100000
Mezö-Madaras,L3.7,22700,Fell,1852,46.500000,25.733330
Borkut,L5,7000,Fell,1852,48.150000,24.283330
Mainz,L6,1700,Found,1852,50.000000,8.266670
Nulles,H6,5000,Fell,1851,41.633330,0.750000
Gütersloh,H3/4,1000,Fell,1851,51.916670,8.383330
Shalka,Diogenite,4000,Fell,1850,23.100000,87.300000
Tucson,Iron ungrouped,975000,Found,1850,31.850000,-110.966670
Botetourt County,Iron,500,Found,1850,37.500000,-79.750000
Salt River,Iron IIC,3600,Found,1850,37.950000,-85.783330
Kesen,H4,135000,Fell,1850,38.983330,141.616670
Pittsburg,Iron IAB-MG,600,Found,1850,40.433330,-80.000000
Seneca Falls,Iron IIIAB,4000,Found,1850,42.916670,-76.783330
Schwetz,Iron IIIAB,21500,Found,1850,53.400000,18.450000
Chesterville,Iron IIAB,16500,Found,1849,34.700000,-81.200000
Monroe,H4,8600,Fell,1849,35.250000,-80.500000
Dharwar,OC,1800,Fell,1848,14.883330,75.600000
Marmande,L5,3000,Fell,1848,44.500000,0.150000
Ski,L6,850,Fell,1848,59.733330,10.866670
Singhur,Pallasite?,14180,Found,1847,18.316670,73.916670
Murfreesboro,Iron ungrouped,8600,Found,1847,35.833330,-86.416670
Marion (Iowa),L6,28400,Fell,1847,41.900000,-91.600000
Braunau,Iron IIAB,39000,Fell,1847,50.600000,16.300000
Seeläsgen,Iron IAB-MG,102000,Found,1847,52.266670,15.550000
Assam,L5,2700,Found,1846,26.000000,92.000000
Jackson County,Iron IIIAB,450,Found,1846,36.416670,-85.500000
Deep Springs,Iron ungrouped,11500,Found,1846,36.500000,-79.750000
Cape Girardeau,H6,2300,Fell,1846,37.266670,-89.583330
Monte Milone,L5,3130,Fell,1846,43.266670,13.350000
Schönenberg,L6,8000,Fell,1846,48.116670,10.466670
Netschaëvo,Iron IIE-an,250000,Found,1846,54.233330,35.150000
Barratta,L4,200000,Found,1845,-35.300000,144.566670
Le Pressoir,H5,3000,Fell,1845,47.166670,0.433330
Le Teilleul,Howardite,780,Fell,1845,48.533330,-0.866670
Cosina,H5,1200,Fell,1844,21.166670,-100.866670
Ruff's Mountain,Iron IIIAB,53070,Found,1844,34.300000,-81.400000
Favars,H5,1500,Fell,1844,44.383330,2.816670
Bishopville,Aubrite,6000,Fell,1843,34.166670,-80.283330
Berdyansk,L6,2250,Found,1843,46.750000,36.816670
Verkhne Tschirskaia,H5,8000,Fell,1843,48.416670,43.200000
Klein-Wenden,H6,3250,Fell,1843,51.600000,10.800000
Utrecht,L6,9700,Fell,1843,52.116670,5.183330
Babb's Mill (Troost's Iron),Iron ungrouped,6400,Found,1842,36.300000,-82.883330
Barea,Mesosiderite-A1,3200,Fell,1842,42.383330,-2.500000
Aumieres,L6,2000,Fell,1842,44.333330,3.233330
Milena,L6,10000,Fell,1842,46.183330,16.100000
St. Christophe-la-Chartreuse,L6,5500,Fell,1841,46.950000,-1.500000
Château-Renard,L6,30000,Fell,1841,47.933330,2.916670
Grüneberg,H4,1000,Fell,1841,51.933330,15.500000
Petropavlovsk,Iron ungrouped,7000,Found,1841,53.350000,87.183330
Smithville,Iron IAB-MG,70500,Found,1840,35.983330,-85.850000
Carthage,Iron IIIAB,127000,Found,1840,36.266670,-85.983330
Cereseto,H5,6460,Fell,1840,45.083330,8.300000
Karakol,LL6,3000,Fell,1840,47.216670,81.016670
Magura,Iron IAB-MG,150000,Found,1840,49.333330,19.483330
Uden,LL7,710,Fell,1840,51.650000,5.616670
Putnam County,Iron IVA,32700,Found,1839,33.250000,-83.250000
Asheville,Iron IIIAB,800,Found,1839,35.583330,-82.533330
Black Mountain,Iron IAB-MG,800,Found,1839,35.583330,-82.350000
Smithland,Iron IVA,5000,Found,1839,37.133330,-88.400000
Little Piney,L5,491,Fell,1839,37.916670,-92.083330
Cold Bokkeveld,CM2,5200,Fell,1838,-33.133330,19.383330
Chandakapur,L5,8800,Fell,1838,20.266670,76.016670
Akbarpur,H4,1800,Fell,1838,29.716670,77.950000
Montlivault,L6,500,Fell,1838,47.633330,1.583330
Simbirsk (of P. Partsch),OC,1500,Found,1838,54.300000,48.400000
Slobodka (of P. Partsch),L6,950,Found,1838,55.000000,35.000000
Coahuila,Iron IIAB,2.1e+06,Found,1837,28.700000,-102.733330
Cosby's Creek,Iron IAB-MG,960000,Found,1837,35.783330,-83.250000
Yonozu,H4/5,31650,Fell,1837,37.750000,139.000000
Esnandes,L6,1500,Fell,1837,46.250000,-1.100000
Gross-Divina,H5,10500,Fell,1837,49.266670,18.716670
Gibeon,Iron IVA,2.6e+07,Found,1836,-25.500000,18.000000
Macau,H5,1500,Fell,1836,-5.200000,-36.666670
Wichita County,Iron IAB-MG,145000,Found,1836,34.066670,-98.916670
Aubres,Aubrite,800,Fell,1836,44.383330,5.166670
Mascombes,L6,1000,Fell,1836,45.366670,1.866670
Charlotte,Iron IVA,4300,Fell,1835,36.166670,-87.333330
Aldsworth,LL5,700,Fell,1835,51.783330,-1.783330
Charwallas,H6,12000,Fell,1834,29.483330,75.500000
Lime Creek,Iron IAB-ung,20000,Found,1834,31.550000,-87.516670
Okniny,LL6,12000,Fell,1834,50.833330,25.500000
Blansko,H6,470,Fell,1833,49.366670,16.633330
Walker County,Iron IIAB,74800,Found,1832,34.000000,-87.166670
Vouillé,L6,20000,Fell,1831,46.633330,0.166670
Wessely,H5,3750,Fell,1831,48.950000,17.383330
Launton,L6,1060,Fell,1830,51.900000,-1.116670
Forsyth,L6,16300,Fell,1829,33.016670,-83.966670
Bohumilitz,Iron IAB-MG,59000,Found,1829,49.050000,13.766670
Krasnoi-Ugol,L6,2440,Fell,1829,54.033330,40.900000
Richmond,LL5,1800,Fell,1828,37.466670,-77.500000
La Caille,Iron ungrouped,626000,Found,1828,43.733330,6.783330
Mhow,L6,350,Fell,1827,25.900000,83.616670
Drake Creek,L6,5000,Fell,1827,36.400000,-86.500000
Bialystok,Eucrite-pmict,4000,Fell,1827,53.100000,23.200000
Pavlograd,L6,40000,Fell,1826,48.533330,35.983330
Yanhuitlan,Iron IVA,421000,Found,1825,17.533330,-97.350000
Honolulu,L5,2420,Fell,1825,21.300000,-157.866670
Nanjemoy,H6,7500,Fell,1825,38.416670,-77.166670
Renazzo,CR2,1000,Fell,1824,44.766670,11.283330
Zebrak,H5,2000,Fell,1824,49.883330,13.916670
Tounkin,OC,2000,Fell,1824,51.733330,102.533330
Nobleborough,Eucrite-pmict,2300,Fell,1823,44.083330,-69.483330
Botschetschki,L4,614,Fell,1823,51.333330,33.883330
Imilac,Pallasite PMG,920000,Found,1822,-24.203330,-68.806670
Futtehpur,L6,4000,Fell,1822,25.950000,80.816670
Guilford County,Iron IIIAB,1100,Found,1822,35.566670,-79.833330
Juvinas,Eucrite-mmict,91000,Fell,1821,44.716670,4.300000
Lixna,H4,5213,Fell,1820,56.000000,26.433330
Burlington,Iron IIIE,68000,Found,1819,42.750000,-75.183330
Jonzac,Eucrite-mmict,5000,Fell,1819,45.433330,-0.450000
Pohlitz,L5,3000,Fell,1819,50.933330,12.133330
Seres,H4,8500,Fell,1818,41.050000,23.566670
Cambria,Iron ungrouped,16300,Found,1818,43.200000,-78.800000
Zaborzika,L6,3867,Fell,1818,50.283330,27.683330
Slobodka,L4,2750,Fell,1818,55.000000,35.000000
Cape York,Iron IIIAB,5.82e+07,Found,1818,76.133330,-64.933330
Durala,L6,13200,Fell,1815,30.300000,76.633330
Chassigny,Martian (chassignite),4000,Fell,1815,47.716670,5.366670
Agen,H5,30000,Fell,1814,44.216670,0.616670
Bachmut,L6,18000,Fell,1814,48.600000,38.000000
Lenarto,Iron IIIAB,108500,Found,1814,49.000000,21.000000
Limerick,H5,50000,Fell,1813,52.566670,-8.783330
Luotolax,Howardite,885,Fell,1813,61.200000,27.700000
Toulouse,H6,1030,Fell,1812,43.600000,1.400000
Chantonnay,L6,31500,Fell,1812,46.683330,1.050000
Erxleben,H6,2250,Fell,1812,52.216670,11.250000
Borodino,H5,500,Fell,1812,55.466670,35.866670
Berlanguillas,L6,1440,Fell,1811,41.683330,-3.800000
Kuleschovka,L6,6000,Fell,1811,50.750000,33.500000
Santa Rosa,Iron IC,825000,Found,1810,5.916670,-73.000000
Caswell County,OC,1360,Fell,1810,36.500000,-79.250000
Charsonville,H6,27000,Fell,1810,47.933330,1.566670
Mooresfort,H5,3520,Fell,1810,52.450000,-8.333330
Brahin,Pallasite PMG,823000,Found,1810,52.500000,30.333330
Red River,Iron IIIAB,800000,Found,1808,32.000000,-95.000000
Borgo San Donino,LL6,1676,Fell,1808,44.866670,10.050000
Stannern,Eucrite-mmict,52000,Fell,1808,49.283330,15.566670
Lissa,L6,12800,Fell,1808,50.200000,14.850000
Weston,H4,150000,Fell,1807,41.266667,-73.266667
Timochin,H5,65500,Fell,1807,54.500000,35.200000
Alais,CI1,6000,Fell,1806,44.116670,4.083330
Bitburg,Iron IAB complex,1.5e+06,Found,1805,49.966670,6.533330
Doroninsk,H5-7,3891,Fell,1805,51.200000,112.300000
Misteca,Iron ungrouped,10000,Found,1804,16.800000,-97.100000
Charcas,Iron IIIAB,1.4e+06,Found,1804,23.083330,-101.016670
High Possil,L6,4500,Fell,1804,55.900000,-4.233330
Apt,L6,3200,Fell,1803,43.866670,5.383330
Mässing,Howardite,1600,Fell,1803,48.133330,12.616670
L'Aigle,L6,37000,Fell,1803,48.766670,0.633330
Benares (a),LL4,3700,Fell,1798,25.366670,82.916670
Salles,L5,9000,Fell,1798,46.050000,4.633330
Prambanan,Iron ungrouped,500000,Found,1797,-7.566670,110.833330
Portugal,Stone-uncl,4500,Fell,1796,38.500000,-8.000000
Bjelaja Zerkov,H6,1850,Fell,1796,49.783330,30.166670
Wold Cottage,L6,25000,Fell,1795,54.136670,-0.413330
Siena,LL5,3700,Fell,1794,43.116670,11.600000
Cape of Good Hope,Iron IVB,136000,Found,1793,-33.500000,26.000000
Zacatecas (1792),Iron ungrouped,1e+06,Found,1792,22.816670,-102.566670
Barbotan,H5,6400,Fell,1790,43.950000,-0.050000
Kharkov,L6,1500,Fell,1787,50.625000,35.075000
Eichstädt,H5,3000,Fell,1785,48.900000,11.216670
Bendegó,Iron IC,5.36e+06,Found,1784,-10.116670,-39.200000
Sierra Blanca,Iron IAB?,405,Found,1784,27.150000,-104.900000
Longchang,Iron IVA-an,158500,Found,1781,29.300000,105.300000
Toluca,Iron IAB-sLL,3e+06,Found,1776,19.566670,-99.566670
Rodach,Stone-uncl,2900,Fell,1775,50.350000,10.800000
Sena,H4,4000,Fell,1773,41.716670,-0.050000
Lucé,L6,3500,Fell,1768,47.850000,0.483330
Mauerkirchen,L6,19000,Fell,1768,48.183330,13.133330
